XSL Export	sintesis_2023-06-28_300w_1lar_2g_h_sin_shielding_.sac																																																																																																																																											
Date & Time	28/06/2023 8:34																																																																																																																																											
Nb Cycles	140																																																																																																																																											
																																																																																																																																												
First mass	1			Ion current	A																																																																																																																																							
Scan Width	50			Mass Unit	u																																																																																																																																							
Value/Mass	32																																																																																																																																											
u Start	1																																																																																																																																											
u End	51																																																																																																																																											
																																																																																																																																												
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140
14	2.78019E-10	2.74234E-10	2.70694E-10	2.12162E-10	1.36499E-10	1.1276E-10	1.00039E-10	9.5988E-11	9.17982E-11	8.93814E-11	8.85567E-11	8.43696E-11	8.0234E-11	7.90928E-11	7.8788E-11	8.03471E-11	7.59342E-11	7.61673E-11	7.10948E-11	7.00802E-11	7.43691E-11	6.82391E-11	6.86751E-11	6.42503E-11	6.19193E-11	5.90354E-11	6.49444E-11	5.82795E-11	5.80857E-11	5.68877E-11	5.49475E-11	5.37972E-11	5.60139E-11	5.31876E-11	5.12781E-11	5.16334E-11	5.23868E-11	4.83642E-11	4.98261E-11	5.00773E-11	4.95909E-11	4.75474E-11	4.69477E-11	4.55015E-11	4.50741E-11	4.43636E-11	4.62587E-11	4.54613E-11	4.57751E-11	4.72746E-11	5.01107E-11	4.62328E-11	4.82059E-11	4.54628E-11	4.46566E-11	4.35832E-11	5.04792E-11	4.75936E-11	4.59358E-11	4.65835E-11	4.37338E-11	4.35474E-11	4.19811E-11	4.34535E-11	4.24241E-11	4.21597E-11	3.95908E-11	4.10181E-11	4.04534E-11	4.14213E-11	4.18611E-11	4.00493E-11	4.00278E-11	3.921E-11	3.99859E-11	3.9659E-11	3.86562E-11	3.84728E-11	3.95055E-11	3.81256E-11	3.7634E-11	3.91856E-11	3.82484E-11	3.77979E-11	3.85518E-11	3.73821E-11	4.02865E-11	3.96906E-11	3.87256E-11	3.74445E-11	3.92898E-11	3.7707E-11	3.77879E-11	3.8079E-11	3.72561E-11	3.66177E-11	3.76919E-11	3.75966E-11	3.76689E-11	3.83999E-11	3.64674E-11	3.73376E-11	3.67281E-11	3.65281E-11	3.60001E-11	3.83697E-11	3.62243E-11	3.62643E-11	3.63158E-11	3.61836E-11	3.68738E-11	3.64969E-11	3.65458E-11	3.76531E-11	3.52058E-11	3.64084E-11	3.58665E-11	3.66698E-11	3.52555E-11	3.46719E-11	3.40522E-11	3.64126E-11	3.68E-11	3.71212E-11	3.62203E-11	3.65551E-11	3.52622E-11	3.53919E-11	3.58451E-11	3.44276E-11	3.50346E-11	3.58196E-11	3.9965E-11	3.81084E-11	3.71781E-11	3.64536E-11	3.70298E-11	3.58929E-11	3.58043E-11	1.93015E-11
14.03125	2.77397E-10	2.74311E-10	2.70337E-10	2.1161E-10	1.35695E-10	1.12872E-10	9.98561E-11	9.65643E-11	9.16733E-11	8.93457E-11	8.86611E-11	8.38769E-11	7.98879E-11	7.86969E-11	7.857E-11	8.00334E-11	7.56138E-11	7.55323E-11	7.07684E-11	7.02091E-11	7.37859E-11	6.79928E-11	6.81925E-11	6.40029E-11	6.17908E-11	5.88995E-11	6.44561E-11	5.78895E-11	5.75492E-11	5.67579E-11	5.49516E-11	5.36996E-11	5.58826E-11	5.29504E-11	5.11221E-11	5.12496E-11	5.21768E-11	4.8432E-11	4.95072E-11	4.99225E-11	4.93106E-11	4.72486E-11	4.69821E-11	4.54158E-11	4.47384E-11	4.42366E-11	4.60361E-11	4.51373E-11	4.58125E-11	4.69916E-11	4.98349E-11	4.61199E-11	4.81502E-11	4.51509E-11	4.44658E-11	4.34527E-11	5.0291E-11	4.71713E-11	4.5777E-11	4.63329E-11	4.37216E-11	4.30692E-11	4.16733E-11	4.34774E-11	4.22281E-11	4.22053E-11	3.90773E-11	4.07065E-11	4.02887E-11	4.13014E-11	4.13594E-11	3.98797E-11	4.01757E-11	3.91366E-11	3.97389E-11	3.93327E-11	3.83306E-11	3.81802E-11	3.9235E-11	3.80788E-11	3.73752E-11	3.8941E-11	3.80662E-11	3.76518E-11	3.84437E-11	3.72914E-11	4.00427E-11	3.92705E-11	3.85605E-11	3.72573E-11	3.88706E-11	3.77994E-11	3.77603E-11	3.80772E-11	3.72211E-11	3.63333E-11	3.73495E-11	3.73586E-11	3.73618E-11	3.8201E-11	3.62853E-11	3.71804E-11	3.65168E-11	3.65806E-11	3.5937E-11	3.82632E-11	3.62075E-11	3.60674E-11	3.6364E-11	3.61065E-11	3.66838E-11	3.63647E-11	3.60632E-11	3.75257E-11	3.52411E-11	3.60165E-11	3.55174E-11	3.67054E-11	3.49562E-11	3.4073E-11	3.38471E-11	3.61944E-11	3.64017E-11	3.68589E-11	3.61855E-11	3.62572E-11	3.50086E-11	3.50968E-11	3.57474E-11	3.43595E-11	3.46394E-11	3.58385E-11	3.97832E-11	3.77854E-11	3.69706E-11	3.6257E-11	3.66736E-11	3.56813E-11	3.56283E-11	1.92251E-11
14.0625	2.73444E-10	2.70871E-10	2.65827E-10	2.07949E-10	1.32988E-10	1.11773E-10	9.84087E-11	9.56999E-11	9.00467E-11	8.82297E-11	8.75421E-11	8.25596E-11	7.8597E-11	7.71723E-11	7.74128E-11	7.85547E-11	7.47552E-11	7.39814E-11	6.97287E-11	6.91516E-11	7.20474E-11	6.70445E-11	6.66401E-11	6.29022E-11	6.06257E-11	5.7823E-11	6.29411E-11	5.69507E-11	5.63097E-11	5.54169E-11	5.42341E-11	5.30567E-11	5.50923E-11	5.22801E-11	5.03841E-11	5.02946E-11	5.12223E-11	4.78571E-11	4.86278E-11	4.90235E-11	4.86029E-11	4.63619E-11	4.61131E-11	4.46177E-11	4.37968E-11	4.34187E-11	4.52452E-11	4.45356E-11	4.50701E-11	4.61856E-11	4.89422E-11	4.54281E-11	4.74779E-11	4.4192E-11	4.3792E-11	4.28874E-11	4.94137E-11	4.61395E-11	4.51368E-11	4.55543E-11	4.3143E-11	4.20384E-11	4.0922E-11	4.29031E-11	4.12887E-11	4.15145E-11	3.83518E-11	4.00812E-11	3.96563E-11	4.07069E-11	4.01261E-11	3.93218E-11	3.96828E-11	3.86745E-11	3.89187E-11	3.84815E-11	3.77247E-11	3.74109E-11	3.83733E-11	3.756E-11	3.65659E-11	3.81289E-11	3.7293E-11	3.70978E-11	3.77998E-11	3.68678E-11	3.93684E-11	3.85526E-11	3.78851E-11	3.65589E-11	3.79937E-11	3.74439E-11	3.72726E-11	3.74765E-11	3.66366E-11	3.56296E-11	3.66559E-11	3.67118E-11	3.66593E-11	3.75305E-11	3.54259E-11	3.65335E-11	3.60386E-11	3.60375E-11	3.54595E-11	3.76451E-11	3.56381E-11	3.53223E-11	3.57589E-11	3.53766E-11	3.60443E-11	3.56658E-11	3.51286E-11	3.67958E-11	3.48017E-11	3.51791E-11	3.48971E-11	3.62288E-11	3.42386E-11	3.30244E-11	3.3273E-11	3.55084E-11	3.54529E-11	3.60576E-11	3.5617E-11	3.54225E-11	3.42955E-11	3.44161E-11	3.51462E-11	3.37454E-11	3.37991E-11	3.53397E-11	3.89536E-11	3.6826E-11	3.61952E-11	3.54699E-11	3.58362E-11	3.50782E-11	3.48259E-11	1.88867E-11
14.09375	2.64991E-10	2.6274E-10	2.56503E-10	2.00309E-10	1.28231E-10	1.08651E-10	9.50867E-11	9.24359E-11	8.66057E-11	8.5513E-11	8.47545E-11	7.99589E-11	7.61836E-11	7.43017E-11	7.49702E-11	7.56432E-11	7.27668E-11	7.14029E-11	6.75908E-11	6.67172E-11	6.92349E-11	6.50995E-11	6.38607E-11	6.07727E-11	5.83908E-11	5.56266E-11	6.03779E-11	5.52253E-11	5.44622E-11	5.28984E-11	5.2522E-11	5.14849E-11	5.33976E-11	5.06544E-11	4.8839E-11	4.85745E-11	4.95081E-11	4.63561E-11	4.69409E-11	4.72543E-11	4.72647E-11	4.48048E-11	4.43059E-11	4.29915E-11	4.22011E-11	4.18325E-11	4.37406E-11	4.33904E-11	4.34568E-11	4.46777E-11	4.74288E-11	4.38966E-11	4.60349E-11	4.24378E-11	4.2481E-11	4.15418E-11	4.76444E-11	4.45132E-11	4.38439E-11	4.41054E-11	4.19297E-11	4.03469E-11	3.96234E-11	4.14928E-11	3.96959E-11	3.99739E-11	3.73122E-11	3.89265E-11	3.84155E-11	3.93264E-11	3.83109E-11	3.81973E-11	3.84132E-11	3.74731E-11	3.75408E-11	3.7026E-11	3.66216E-11	3.60034E-11	3.68047E-11	3.64116E-11	3.5072E-11	3.67172E-11	3.57465E-11	3.5967E-11	3.63984E-11	3.58915E-11	3.80358E-11	3.73321E-11	3.65427E-11	3.52153E-11	3.65952E-11	3.63507E-11	3.61098E-11	3.62426E-11	3.53901E-11	3.44375E-11	3.54029E-11	3.54762E-11	3.54113E-11	3.62369E-11	3.38972E-11	3.53204E-11	3.49549E-11	3.4793E-11	3.43898E-11	3.63408E-11	3.44063E-11	3.39564E-11	3.43651E-11	3.39997E-11	3.47855E-11	3.42854E-11	3.36348E-11	3.53664E-11	3.36589E-11	3.38011E-11	3.379E-11	3.50564E-11	3.30438E-11	3.16337E-11	3.22019E-11	3.41512E-11	3.38873E-11	3.46362E-11	3.439E-11	3.40261E-11	3.29853E-11	3.32214E-11	3.38948E-11	3.2414E-11	3.24509E-11	3.41679E-11	3.74525E-11	3.53827E-11	3.48312E-11	3.40229E-11	3.45257E-11	3.38466E-11	3.33755E-11	1.8203E-11
14.125	2.51657E-10	2.49625E-10	2.42686E-10	1.88785E-10	1.21453E-10	1.03135E-10	8.99815E-11	8.69882E-11	8.16634E-11	8.09997E-11	8.02803E-11	7.59244E-11	7.26781E-11	7.01847E-11	7.12043E-11	7.15081E-11	6.93096E-11	6.79615E-11	6.41521E-11	6.30792E-11	6.55325E-11	6.20084E-11	6.00808E-11	5.77103E-11	5.52047E-11	5.24855E-11	5.69844E-11	5.26489E-11	5.20124E-11	4.9697E-11	4.97931E-11	4.89309E-11	5.07271E-11	4.79235E-11	4.63464E-11	4.61615E-11	4.70816E-11	4.40107E-11	4.44158E-11	4.47992E-11	4.50668E-11	4.26119E-11	4.17587E-11	4.0709E-11	3.99923E-11	3.95807E-11	4.15141E-11	4.14374E-11	4.10974E-11	4.24466E-11	4.52315E-11	4.16293E-11	4.38407E-11	4.00882E-11	4.04838E-11	3.94103E-11	4.50572E-11	4.24038E-11	4.17987E-11	4.19735E-11	4.00305E-11	3.804E-11	3.77737E-11	3.93313E-11	3.76467E-11	3.7741E-11	3.58242E-11	3.71115E-11	3.65662E-11	3.72017E-11	3.61329E-11	3.63955E-11	3.6472E-11	3.55015E-11	3.56814E-11	3.50269E-11	3.49556E-11	3.40115E-11	3.47321E-11	3.47101E-11	3.30315E-11	3.4771E-11	3.34887E-11	3.42029E-11	3.43855E-11	3.43036E-11	3.60161E-11	3.5513E-11	3.45943E-11	3.33591E-11	3.46574E-11	3.44848E-11	3.43047E-11	3.44291E-11	3.3605E-11	3.28132E-11	3.35815E-11	3.36245E-11	3.36109E-11	3.42441E-11	3.2025E-11	3.35247E-11	3.30981E-11	3.30144E-11	3.26863E-11	3.44199E-11	3.26289E-11	3.20745E-11	3.23771E-11	3.21931E-11	3.28916E-11	3.2343E-11	3.16674E-11	3.33477E-11	3.18108E-11	3.19405E-11	3.21463E-11	3.32156E-11	3.14113E-11	2.99978E-11	3.06483E-11	3.21797E-11	3.18675E-11	3.27587E-11	3.25721E-11	3.21647E-11	3.11521E-11	3.14632E-11	3.20869E-11	3.0525E-11	3.07028E-11	3.23953E-11	3.54442E-11	3.36234E-11	3.30389E-11	3.20611E-11	3.27747E-11	3.19916E-11	3.14566E-11	1.72281E-11
14.15625	2.35312E-10	2.33391E-10	2.26322E-10	1.7535E-10	1.13515E-10	9.61228E-11	8.39983E-11	8.0714E-11	7.61292E-11	7.53535E-11	7.49292E-11	7.11552E-11	6.85495E-11	6.55564E-11	6.66704E-11	6.68457E-11	6.48514E-11	6.40929E-11	5.99056E-11	5.88584E-11	6.13937E-11	5.81685E-11	5.60473E-11	5.42701E-11	5.15133E-11	4.89581E-11	5.32867E-11	4.95783E-11	4.91583E-11	4.64605E-11	4.64304E-11	4.58537E-11	4.74963E-11	4.46228E-11	4.32632E-11	4.34291E-11	4.4235E-11	4.12629E-11	4.14977E-11	4.21281E-11	4.22616E-11	4.00622E-11	3.89319E-11	3.81392E-11	3.74188E-11	3.70916E-11	3.89058E-11	3.89016E-11	3.8353E-11	3.98722E-11	4.25856E-11	3.90635E-11	4.11678E-11	3.76238E-11	3.80958E-11	3.69871E-11	4.21687E-11	4.00641E-11	3.93002E-11	3.94413E-11	3.7659E-11	3.55403E-11	3.56398E-11	3.68479E-11	3.53982E-11	3.52039E-11	3.39904E-11	3.48866E-11	3.44085E-11	3.48202E-11	3.38974E-11	3.41461E-11	3.42003E-11	3.32178E-11	3.36028E-11	3.27945E-11	3.29531E-11	3.18101E-11	3.25814E-11	3.27407E-11	3.08977E-11	3.26419E-11	3.10115E-11	3.2126E-11	3.22167E-11	3.23408E-11	3.3679E-11	3.33063E-11	3.23584E-11	3.13876E-11	3.2469E-11	3.22604E-11	3.21596E-11	3.23106E-11	3.16802E-11	3.10193E-11	3.15625E-11	3.1479E-11	3.16042E-11	3.18473E-11	3.02293E-11	3.14312E-11	3.08389E-11	3.1041E-11	3.06146E-11	3.22736E-11	3.06985E-11	3.00093E-11	3.02707E-11	3.03097E-11	3.07609E-11	3.01977E-11	2.95658E-11	3.10875E-11	2.96382E-11	2.9907E-11	3.02695E-11	3.10738E-11	2.96638E-11	2.83241E-11	2.88684E-11	3.00586E-11	2.97896E-11	3.07865E-11	3.05267E-11	3.01439E-11	2.92066E-11	2.94147E-11	3.00608E-11	2.85559E-11	2.89295E-11	3.04251E-11	3.32551E-11	3.17855E-11	3.11049E-11	3.00401E-11	3.08113E-11	2.98974E-11	2.9456E-11	1.61877E-11
14.1875	2.19457E-10	2.17452E-10	2.10605E-10	1.63003E-10	1.05944E-10	8.94458E-11	7.83394E-11	7.50824E-11	7.11564E-11	6.99911E-11	6.99714E-11	6.67133E-11	6.45753E-11	6.14485E-11	6.23304E-11	6.25157E-11	6.04552E-11	6.03055E-11	5.59049E-11	5.49318E-11	5.75548E-11	5.44288E-11	5.25952E-11	5.11554E-11	4.8099E-11	4.57003E-11	4.99614E-11	4.6669E-11	4.64173E-11	4.37464E-11	4.31378E-11	4.2885E-11	4.44776E-11	4.161E-11	4.0451E-11	4.08247E-11	4.14896E-11	3.86797E-11	3.88475E-11	3.96913E-11	3.95534E-11	3.76551E-11	3.64339E-11	3.57329E-11	3.49638E-11	3.48936E-11	3.64584E-11	3.64219E-11	3.57646E-11	3.75185E-11	4.00324E-11	3.66273E-11	3.85316E-11	3.54704E-11	3.5838E-11	3.48267E-11	3.96013E-11	3.78295E-11	3.68936E-11	3.70236E-11	3.53109E-11	3.34398E-11	3.36484E-11	3.4561E-11	3.3268E-11	3.28379E-11	3.21504E-11	3.27475E-11	3.24161E-11	3.27133E-11	3.1986E-11	3.19384E-11	3.20301E-11	3.11715E-11	3.17588E-11	3.0761E-11	3.09822E-11	2.98317E-11	3.07273E-11	3.08447E-11	2.92163E-11	3.07657E-11	2.89968E-11	3.02215E-11	3.03244E-11	3.03896E-11	3.16212E-11	3.11905E-11	3.02641E-11	2.97183E-11	3.04816E-11	3.02742E-11	3.00963E-11	3.02907E-11	2.9975E-11	2.93794E-11	2.98084E-11	2.9543E-11	2.98532E-11	2.96305E-11	2.87704E-11	2.95165E-11	2.88003E-11	2.92296E-11	2.86247E-11	3.03844E-11	2.8967E-11	2.81999E-11	2.84765E-11	2.86402E-11	2.89572E-11	2.82763E-11	2.77014E-11	2.90095E-11	2.77015E-11	2.81307E-11	2.8544E-11	2.9154E-11	2.81308E-11	2.68237E-11	2.71928E-11	2.82729E-11	2.80659E-11	2.89987E-11	2.86867E-11	2.83377E-11	2.76118E-11	2.75656E-11	2.81931E-11	2.69515E-11	2.74655E-11	2.87187E-11	3.12686E-11	3.00941E-11	2.92981E-11	2.84402E-11	2.89905E-11	2.80501E-11	2.77573E-11	1.53047E-11
14.21875	2.06023E-10	2.03614E-10	1.97416E-10	1.53106E-10	9.95011E-11	8.41811E-11	7.35231E-11	7.06169E-11	6.72718E-11	6.58507E-11	6.59815E-11	6.29234E-11	6.10856E-11	5.8266E-11	5.87574E-11	5.88701E-11	5.67832E-11	5.67896E-11	5.27424E-11	5.16963E-11	5.44193E-11	5.1292E-11	4.98944E-11	4.85554E-11	4.53841E-11	4.29548E-11	4.72445E-11	4.41846E-11	4.40689E-11	4.16176E-11	4.04034E-11	4.0287E-11	4.20739E-11	3.9269E-11	3.83964E-11	3.85459E-11	3.91432E-11	3.65325E-11	3.67157E-11	3.75311E-11	3.73516E-11	3.56316E-11	3.45684E-11	3.37079E-11	3.29438E-11	3.30732E-11	3.44093E-11	3.43786E-11	3.36736E-11	3.55819E-11	3.78206E-11	3.44598E-11	3.62925E-11	3.36869E-11	3.39586E-11	3.29652E-11	3.75353E-11	3.58214E-11	3.47999E-11	3.50074E-11	3.3291E-11	3.19279E-11	3.1922E-11	3.26185E-11	3.14011E-11	3.09224E-11	3.04702E-11	3.09219E-11	3.0802E-11	3.09909E-11	3.05266E-11	3.00432E-11	3.01576E-11	2.95116E-11	3.03531E-11	2.91058E-11	2.91914E-11	2.821E-11	2.9187E-11	2.91617E-11	2.81382E-11	2.92034E-11	2.76799E-11	2.86273E-11	2.87818E-11	2.86631E-11	3.008E-11	2.94542E-11	2.85008E-11	2.84242E-11	2.88383E-11	2.86941E-11	2.83836E-11	2.85175E-11	2.84936E-11	2.79611E-11	2.83916E-11	2.8003E-11	2.84143E-11	2.78901E-11	2.75629E-11	2.79831E-11	2.72007E-11	2.76579E-11	2.69483E-11	2.88735E-11	2.74468E-11	2.67976E-11	2.70318E-11	2.71755E-11	2.76297E-11	2.67405E-11	2.6224E-11	2.72899E-11	2.61939E-11	2.67819E-11	2.70285E-11	2.76482E-11	2.67666E-11	2.54184E-11	2.57318E-11	2.68283E-11	2.67166E-11	2.7362E-11	2.71125E-11	2.68232E-11	2.63554E-11	2.61191E-11	2.65922E-11	2.56888E-11	2.62178E-11	2.73173E-11	2.95973E-11	2.85076E-11	2.76746E-11	2.72503E-11	2.74368E-11	2.65612E-11	2.63586E-11	1.45695E-11
14.25	1.93458E-10	1.90321E-10	1.85359E-10	1.44048E-10	9.34117E-11	7.96029E-11	6.90032E-11	6.66148E-11	6.37994E-11	6.23617E-11	6.22359E-11	5.91145E-11	5.7514E-11	5.53364E-11	5.55571E-11	5.54558E-11	5.35003E-11	5.3178E-11	4.98838E-11	4.86737E-11	5.15219E-11	4.83604E-11	4.72786E-11	4.5973E-11	4.29342E-11	4.03562E-11	4.46194E-11	4.16821E-11	4.17318E-11	3.94944E-11	3.80561E-11	3.78398E-11	3.98733E-11	3.717E-11	3.65856E-11	3.6379E-11	3.69754E-11	3.45717E-11	3.473E-11	3.5261E-11	3.53074E-11	3.36547E-11	3.3033E-11	3.17823E-11	3.11452E-11	3.11492E-11	3.24789E-11	3.24954E-11	3.18629E-11	3.37205E-11	3.55908E-11	3.23453E-11	3.42101E-11	3.19043E-11	3.21782E-11	3.09527E-11	3.55681E-11	3.37884E-11	3.2747E-11	3.31529E-11	3.13795E-11	3.05491E-11	3.01235E-11	3.06822E-11	2.95694E-11	2.92855E-11	2.87056E-11	2.91496E-11	2.92644E-11	2.93382E-11	2.91362E-11	2.82498E-11	2.83829E-11	2.79743E-11	2.9025E-11	2.75647E-11	2.73952E-11	2.67071E-11	2.75995E-11	2.74465E-11	2.71652E-11	2.76049E-11	2.65911E-11	2.70171E-11	2.72901E-11	2.69983E-11	2.86743E-11	2.78732E-11	2.68531E-11	2.71177E-11	2.72234E-11	2.71493E-11	2.6893E-11	2.67612E-11	2.69299E-11	2.64802E-11	2.69579E-11	2.65583E-11	2.68647E-11	2.63316E-11	2.6207E-11	2.65705E-11	2.57158E-11	2.60273E-11	2.53791E-11	2.73658E-11	2.58875E-11	2.54817E-11	2.5603E-11	2.56252E-11	2.63609E-11	2.53203E-11	2.49496E-11	2.57039E-11	2.47787E-11	2.55476E-11	2.54813E-11	2.61859E-11	2.52373E-11	2.38328E-11	2.42594E-11	2.53136E-11	2.53082E-11	2.56373E-11	2.54527E-11	2.52976E-11	2.49621E-11	2.4777E-11	2.50292E-11	2.43184E-11	2.47862E-11	2.58426E-11	2.79275E-11	2.67524E-11	2.60596E-11	2.59495E-11	2.58777E-11	2.50991E-11	2.48659E-11	1.37738E-11
14.28125	1.78702E-10	1.7493E-10	1.71309E-10	1.33111E-10	8.63193E-11	7.41626E-11	6.38592E-11	6.19125E-11	5.95285E-11	5.8164E-11	5.7584E-11	5.45376E-11	5.3072E-11	5.15763E-11	5.18518E-11	5.15192E-11	4.97669E-11	4.8963E-11	4.63468E-11	4.51349E-11	4.79765E-11	4.48233E-11	4.39296E-11	4.27748E-11	3.99444E-11	3.73725E-11	4.13735E-11	3.85845E-11	3.88123E-11	3.67385E-11	3.55484E-11	3.51744E-11	3.71424E-11	3.45969E-11	3.41573E-11	3.38859E-11	3.44694E-11	3.2327E-11	3.23424E-11	3.2521E-11	3.27988E-11	3.11989E-11	3.11805E-11	2.94718E-11	2.90873E-11	2.86712E-11	3.01866E-11	3.02309E-11	2.97711E-11	3.14144E-11	3.28521E-11	2.99463E-11	3.16886E-11	2.96289E-11	2.99913E-11	2.84141E-11	3.30883E-11	3.1349E-11	3.03492E-11	3.09737E-11	2.91112E-11	2.86702E-11	2.78938E-11	2.83791E-11	2.73887E-11	2.74259E-11	2.65404E-11	2.70265E-11	2.73236E-11	2.73585E-11	2.72213E-11	2.61437E-11	2.63591E-11	2.61875E-11	2.71974E-11	2.57103E-11	2.53574E-11	2.49384E-11	2.56045E-11	2.53107E-11	2.56086E-11	2.56294E-11	2.50381E-11	2.50234E-11	2.54683E-11	2.5051E-11	2.6848E-11	2.59888E-11	2.50046E-11	2.52858E-11	2.52384E-11	2.52317E-11	2.51758E-11	2.47227E-11	2.49411E-11	2.46017E-11	2.51264E-11	2.47962E-11	2.48203E-11	2.44683E-11	2.43396E-11	2.48492E-11	2.38941E-11	2.39889E-11	2.3529E-11	2.54049E-11	2.40216E-11	2.37956E-11	2.38442E-11	2.3719E-11	2.46004E-11	2.35832E-11	2.3464E-11	2.3887E-11	2.30673E-11	2.39401E-11	2.36791E-11	2.42329E-11	2.32615E-11	2.19551E-11	2.24465E-11	2.33787E-11	2.34344E-11	2.36535E-11	2.33853E-11	2.34291E-11	2.30547E-11	2.31191E-11	2.32109E-11	2.24663E-11	2.29073E-11	2.39515E-11	2.58696E-11	2.46286E-11	2.42401E-11	2.40586E-11	2.39481E-11	2.32823E-11	2.29478E-11	1.27525E-11
14.3125	1.59846E-10	1.56173E-10	1.53234E-10	1.18884E-10	7.74232E-11	6.69209E-11	5.74863E-11	5.57865E-11	5.37238E-11	5.25004E-11	5.15347E-11	4.90025E-11	4.75213E-11	4.6406E-11	4.70219E-11	4.65591E-11	4.49436E-11	4.39334E-11	4.16407E-11	4.07505E-11	4.32709E-11	4.02248E-11	3.95181E-11	3.86364E-11	3.59644E-11	3.37604E-11	3.72411E-11	3.46656E-11	3.5059E-11	3.31562E-11	3.24398E-11	3.19941E-11	3.35014E-11	3.11987E-11	3.07755E-11	3.07235E-11	3.11963E-11	2.9482E-11	2.92932E-11	2.92403E-11	2.95417E-11	2.8047E-11	2.84814E-11	2.65753E-11	2.64547E-11	2.56497E-11	2.72319E-11	2.73006E-11	2.69895E-11	2.83294E-11	2.94877E-11	2.70712E-11	2.84055E-11	2.66336E-11	2.70575E-11	2.53348E-11	2.97444E-11	2.8249E-11	2.73991E-11	2.81165E-11	2.62284E-11	2.60171E-11	2.51303E-11	2.56288E-11	2.46402E-11	2.49202E-11	2.39097E-11	2.43448E-11	2.4755E-11	2.48023E-11	2.44807E-11	2.3522E-11	2.38842E-11	2.3846E-11	2.46068E-11	2.32829E-11	2.29429E-11	2.26203E-11	2.31098E-11	2.26103E-11	2.31794E-11	2.31641E-11	2.26782E-11	2.25652E-11	2.30847E-11	2.2623E-11	2.43308E-11	2.35261E-11	2.28058E-11	2.27017E-11	2.27193E-11	2.28299E-11	2.28059E-11	2.22577E-11	2.23573E-11	2.21845E-11	2.27354E-11	2.24853E-11	2.22653E-11	2.20611E-11	2.1899E-11	2.25375E-11	2.15082E-11	2.14433E-11	2.11781E-11	2.28437E-11	2.16807E-11	2.15223E-11	2.16022E-11	2.13643E-11	2.2104E-11	2.13035E-11	2.13924E-11	2.16452E-11	2.09108E-11	2.17212E-11	2.14876E-11	2.15983E-11	2.07721E-11	1.9832E-11	2.0146E-11	2.09654E-11	2.10062E-11	2.13281E-11	2.0886E-11	2.10905E-11	2.06251E-11	2.09437E-11	2.09582E-11	2.01105E-11	2.0562E-11	2.15638E-11	2.3262E-11	2.209E-11	2.20518E-11	2.15063E-11	2.15248E-11	2.09712E-11	2.05684E-11	1.14829E-11
14.34375	1.36295E-10	1.33531E-10	1.30741E-10	1.01341E-10	6.64207E-11	5.76286E-11	4.95551E-11	4.80151E-11	4.61983E-11	4.53289E-11	4.41427E-11	4.24471E-11	4.08876E-11	3.98151E-11	4.07603E-11	4.03056E-11	3.87356E-11	3.79302E-11	3.57165E-11	3.53792E-11	3.73072E-11	3.45063E-11	3.40864E-11	3.34184E-11	3.1007E-11	2.93949E-11	3.22458E-11	2.98629E-11	3.04147E-11	2.87397E-11	2.84067E-11	2.79911E-11	2.89176E-11	2.69527E-11	2.65292E-11	2.66998E-11	2.69844E-11	2.58317E-11	2.55343E-11	2.53817E-11	2.55048E-11	2.42361E-11	2.47303E-11	2.30916E-11	2.3086E-11	2.22118E-11	2.35296E-11	2.3654E-11	2.33917E-11	2.43835E-11	2.55334E-11	2.35678E-11	2.4404E-11	2.29435E-11	2.32759E-11	2.17869E-11	2.55532E-11	2.43587E-11	2.37775E-11	2.43922E-11	2.26982E-11	2.25913E-11	2.1781E-11	2.2385E-11	2.12546E-11	2.16364E-11	2.07856E-11	2.10476E-11	2.1532E-11	2.15411E-11	2.09691E-11	2.03857E-11	2.08438E-11	2.07306E-11	2.12882E-11	2.01939E-11	1.99938E-11	1.96142E-11	2.01071E-11	1.94091E-11	1.99383E-11	2.0138E-11	1.95623E-11	1.96526E-11	2.00586E-11	1.96504E-11	2.10839E-11	2.04014E-11	2.01051E-11	1.94271E-11	1.96295E-11	1.99279E-11	1.96258E-11	1.92631E-11	1.91794E-11	1.9194E-11	1.97378E-11	1.95037E-11	1.92556E-11	1.90725E-11	1.89389E-11	1.95211E-11	1.85513E-11	1.84372E-11	1.82886E-11	1.97087E-11	1.87688E-11	1.86462E-11	1.87914E-11	1.84991E-11	1.89306E-11	1.84355E-11	1.85702E-11	1.89059E-11	1.82013E-11	1.88757E-11	1.872E-11	1.84088E-11	1.77965E-11	1.73483E-11	1.73551E-11	1.81024E-11	1.80576E-11	1.85166E-11	1.80052E-11	1.82399E-11	1.77833E-11	1.8178E-11	1.81221E-11	1.73563E-11	1.77359E-11	1.86922E-11	2.004E-11	1.90752E-11	1.92868E-11	1.84182E-11	1.86231E-11	1.81416E-11	1.77444E-11	9.95377E-12
