Mass	Ion Current
14.28125	5.654680196309769e-11
14.3125	5.125536453598478e-11
14.34375	4.3828916190813416e-11
14.375	3.4315050800870495e-11
14.40625	2.3759395492706226e-11
14.4375	1.4216800479915914e-11
14.46875	7.493537040881293e-12
14.5	3.927407010717587e-12
14.53125	2.700530120705591e-12
14.5625	2.979963715024625e-12
14.59375	4.4543366391203154e-12
14.625	7.1170456680813565e-12
14.65625	1.0894314096676627e-11
14.6875	1.5468617706182464e-11
14.71875	2.0374906622988576e-11
14.75	2.523480382987664e-11
14.78125	2.984995930987999e-11
14.8125	3.411824989196788e-11
14.84375	3.794690950353896e-11
14.875	4.1264283656694545e-11
14.90625	4.411039936091932e-11
14.9375	4.663749247901805e-11
14.96875	4.8954566095327223e-11
15.0	5.100634498100831e-11
15.03125	5.2595667404675694e-11
15.0625	5.348882448075187e-11
15.09375	5.350076978660745e-11
15.125	5.2541911793602125e-11
15.15625	5.077899559169374e-11
15.1875	4.8750906089800594e-11
15.21875	4.6974646394915e-11
15.25	4.5342399973558045e-11
15.28125	4.3198198490523865e-11
15.3125	3.997916928066836e-11
15.34375	3.5452561025772766e-11
15.375	2.9524369060673905e-11
15.40625	2.2418575676419472e-11
15.4375	1.511833193357237e-11
15.46875	9.114113110053612e-12
15.5	5.461573467785419e-12
15.53125	4.33287954126893e-12
15.5625	5.497661353937033e-12
15.59375	8.839457811549156e-12
15.625	1.4263937253566894e-11
15.65625	2.138644643323584e-11
15.6875	2.953925645754474e-11
15.71875	3.8056540557773744e-11
15.75	4.647829690562766e-11
15.78125	5.4530206738956366e-11
15.8125	6.20469925438627e-11
15.84375	6.893158960297185e-11
15.875	7.509173144404357e-11
15.90625	8.046504434977564e-11
15.9375	8.5105977820632e-11
15.96875	8.906618498283336e-11
16.0	9.222497071581515e-11
16.03125	9.435561360016109e-11
16.0625	9.525075866934074e-11
16.09375	9.475815271331456e-11
16.125	9.287247360045825e-11
16.15625	8.990325844893121e-11
16.1875	8.645811844232298e-11
16.21875	8.303328163927759e-11
16.25	7.951107133807866e-11
16.28125	7.515431332816291e-11
16.3125	6.908253830095745e-11
16.34375	6.066185748165864e-11
16.375	4.973860559531751e-11
16.40625	3.7040915473740554e-11
16.4375	2.440855850771584e-11
16.46875	1.4117968946680826e-11
16.5	7.587970182743042e-12
16.53125	4.810150108086608e-12
16.5625	5.023335913900695e-12
16.59375	7.572712422410088e-12
16.625	1.203259106935528e-11
16.65625	1.7895315437832515e-11
16.6875	2.4493277198112118e-11
16.71875	3.1259859284427094e-11
16.75	3.790406877257624e-11
16.78125	4.4285800721022284e-11
16.8125	5.025731913965714e-11
16.84375	5.565273242247315e-11
16.875	6.036136868114994e-11
16.90625	6.440555727627029e-11
16.9375	6.79112252544023e-11
16.96875	7.091049275542716e-11
17.0	7.318182865256873e-11
17.03125	7.437971766277585e-11
17.0625	7.43100303512989e-11
17.09375	7.303769394839676e-11
17.125	7.085756981162206e-11
17.15625	6.826129939074832e-11
17.1875	6.57325444075596e-11
17.21875	6.334841679001002e-11
17.25	6.06282177240125e-11
17.28125	5.6848217105942567e-11
17.3125	5.14131862083822e-11
17.34375	4.3972849667062164e-11
17.375	3.4634770745833876e-11
17.40625	2.4448198673865384e-11
17.4375	1.5370975325890157e-11
17.46875	9.263791990454795e-12
17.5	7.057639628965662e-12
17.53125	9.203455705875108e-12
17.5625	1.6548647868708244e-11
17.59375	3.0182186611105166e-11
17.625	5.0422787473136665e-11
17.65625	7.622962677755751e-11
17.6875	1.0555591123395658e-10
17.71875	1.3621076488945505e-10
17.75	1.666538712585819e-10
17.78125	1.96162627807972e-10
17.8125	2.2425092338629327e-10
17.84375	2.5009416759758096e-10
17.875	2.7269514424332897e-10
17.90625	2.9162913750546693e-10
17.9375	3.0741009737766944e-10
17.96875	3.207013266059988e-10
18.0	3.31185245894261e-10
18.03125	3.376067203575417e-10
18.0625	3.3877267657800303e-10
18.09375	3.342581211818185e-10
18.125	3.2477673328479284e-10
18.15625	3.1242222697791533e-10
18.1875	2.9975666393511347e-10
18.21875	2.875310267658193e-10
18.25	2.735648929608203e-10
18.28125	2.5464438890843155e-10
18.3125	2.2878283989502535e-10
18.34375	1.9503021420064215e-10
18.375	1.5332582425919838e-10
18.40625	1.0701743657914875e-10
18.4375	6.403536728649684e-11
18.46875	3.236551651686348e-11
18.5	1.430100742688678e-11
18.53125	6.4303475738602955e-12
18.5625	3.973855966510342e-12
18.59375	3.766873531846349e-12
18.625	4.396501392112118e-12
18.65625	5.3567324187486776e-12
18.6875	6.491428488492046e-12
18.71875	7.770989580990761e-12
18.75	9.165850370362882e-12
18.78125	1.0588581227100047e-11
18.8125	1.1943075001186187e-11
18.84375	1.3203689877561153e-11
18.875	1.4434787566630636e-11
18.90625	1.571556079715819e-11
18.9375	1.702411649151525e-11
18.96875	1.8234054890986506e-11
19.0	1.9247003296696263e-11
19.03125	2.0104647113772245e-11
19.0625	2.095674848934248e-11
19.09375	2.1945013514712564e-11
19.125	2.31713450510318e-11
19.15625	2.4743415649730593e-11
19.1875	2.6751012863202028e-11
19.21875	2.920338623702001e-11
19.25	3.2092339202760556e-11
19.28125	3.553351710094965e-11
19.3125	3.979305426837776e-11
19.34375	4.5262005948787376e-11
19.375	5.264497171530991e-11
19.40625	6.378282624286413e-11
19.4375	8.461702172279928e-11
19.46875	1.334653082496473e-10
19.5	2.5439186868148056e-10
19.53125	5.223814159016626e-10
19.5625	1.0219060042615524e-09
19.59375	1.8064038043164032e-09
19.625	2.8715478883611922e-09
19.65625	4.159492306143875e-09
19.6875	5.5912865448704e-09
19.71875	7.1159607095694355e-09
19.75	8.731200651368454e-09
19.78125	1.042431296838231e-08
19.8125	1.208841826638718e-08
19.84375	1.3557283295995148e-08
19.875	1.4739986120559934e-08
19.90625	1.566566076860454e-08
19.9375	1.6403882696636174e-08
19.96875	1.6988758844149743e-08
20.0	1.7402614460593213e-08
20.03125	1.7595805701375866e-08
20.0625	1.751846134823154e-08
20.09375	1.7156638776327782e-08
20.125	1.6576679584545673e-08
20.15625	1.592857756804733e-08
20.1875	1.5331350411429412e-08
20.21875	1.4731280195690033e-08
20.25	1.3937026643873196e-08
20.28125	1.278681871497156e-08
20.3125	1.120019543776607e-08
20.34375	9.127758993088264e-09
20.375	6.6457905845140886e-09
20.40625	4.1279442086761264e-09
20.4375	2.107469976309062e-09
20.46875	8.690388964005535e-10
20.5	2.932011300416093e-10
20.53125	8.640854698427347e-11
20.5625	2.5867284009217784e-11
20.59375	9.560538125064078e-12
20.625	4.638345697111079e-12
20.65625	2.720985329413006e-12
20.6875	1.7943008190357546e-12
20.71875	1.289629427553285e-12
20.75	1.0038751514090949e-12
20.78125	8.407321605390095e-13
20.8125	7.366702191834162e-13
20.84375	6.616593124092462e-13
20.875	6.1595200511258e-13
20.90625	5.939160296376811e-13
20.9375	5.70925088889257e-13
20.96875	5.356296461055121e-13
21.0	5.062607234471161e-13
21.03125	4.977407917251819e-13
21.0625	4.96990090140953e-13
21.09375	4.853053180674249e-13
21.125	4.629603991834763e-13
21.15625	4.4280993260169266e-13
21.1875	4.3668318744014e-13
21.21875	4.4729427410225564e-13
21.25	4.623368745140799e-13
21.28125	4.664581980222404e-13
21.3125	4.624050166206206e-13
21.34375	4.638183283625641e-13
21.375	4.722287556650773e-13
21.40625	4.783318381142154e-13
21.4375	4.776118736615764e-13
21.46875	4.722453981684249e-13
21.5	4.651898983208669e-13
21.53125	4.597950709409049e-13
21.5625	4.588774564322218e-13
21.59375	4.618255105594271e-13
21.625	4.674251979398802e-13
21.65625	4.756346141596146e-13
21.6875	4.820571567788756e-13
21.71875	4.790379247790466e-13
21.75	4.68179965282256e-13
21.78125	4.610011374375778e-13
21.8125	4.634013984171348e-13
21.84375	4.709423497874232e-13
21.875	4.763411887154234e-13
21.90625	4.73005749151989e-13
21.9375	4.616501408580276e-13
21.96875	4.57221933924945e-13
22.0	4.727169719033475e-13
22.03125	4.967138354274037e-13
22.0625	5.087316744083192e-13
22.09375	5.091914845496703e-13
22.125	5.098383195657752e-13
22.15625	5.091880151027184e-13
22.1875	4.991359430807363e-13
22.21875	4.8163811263921e-13
22.25	4.658304991744799e-13
22.28125	4.587180245027578e-13
22.3125	4.614742290555418e-13
22.34375	4.687369199382618e-13
22.375	4.748978445733021e-13
22.40625	4.805310880109936e-13
22.4375	4.841733567892414e-13
22.46875	4.767480897907572e-13
22.5	4.57881887787337e-13
22.53125	4.4402269404678063e-13
22.5625	4.482687550148856e-13
22.59375	4.642873542223813e-13
22.625	4.734206191132906e-13
22.65625	4.611737966335461e-13
22.6875	4.308756856082757e-13
22.71875	4.0386072849667165e-13
22.75	3.9918917238597473e-13
22.78125	4.1271941918739896e-13
22.8125	4.2555753842696276e-13
22.84375	4.317959835173357e-13
22.875	4.4414976254139593e-13
22.90625	4.691476157211993e-13
22.9375	4.91735070631133e-13
22.96875	4.962917555216551e-13
23.0	4.881170879815488e-13
23.03125	4.828214108902606e-13
23.0625	4.896724844181966e-13
23.09375	5.069381871745937e-13
23.125	5.248717584692419e-13
23.15625	5.383196059055573e-13
23.1875	5.55834837791952e-13
23.21875	5.887180391621338e-13
23.25	6.346947164885541e-13
23.28125	6.847684311944713e-13
23.3125	7.41445099761151e-13
23.34375	8.150977722637398e-13
23.375	9.068638309912835e-13
23.40625	1.0080147437238618e-12
23.4375	1.1268196662209129e-12
23.46875	1.3369471545468525e-12
23.5	1.8539716203219703e-12
23.53125	3.1222277367681794e-12
23.5625	5.782959180966607e-12
23.59375	1.042703770548492e-11
23.625	1.7283757758335128e-11
23.65625	2.607323905390313e-11
23.6875	3.61069507626155e-11
23.71875	4.6623274685408944e-11
23.75	5.712307710181719e-11
23.78125	6.737620877883543e-11
23.8125	7.720200173588765e-11
23.84375	8.636073800527555e-11
23.875	9.460662114824103e-11
23.90625	1.0176193221411722e-10
23.9375	1.077442232655379e-10
23.96875	1.125503718002463e-10
24.0	1.1614863237863204e-10
24.03125	1.1832054780391843e-10
24.0625	1.1869979998913038e-10
24.09375	1.170990110432868e-10
24.125	1.1387758791503444e-10
24.15625	1.0996665383844473e-10
24.1875	1.0624520707658291e-10
24.21875	1.0268078054487262e-10
24.25	9.831213620969947e-11
24.28125	9.205992218541681e-11
24.3125	8.317992128414886e-11
24.34375	7.115809330660028e-11
24.375	5.604832917227576e-11
24.40625	3.942357898467641e-11
24.4375	2.442780179523485e-11
24.46875	1.4016879670841753e-11
24.5	9.306068936287826e-12
24.53125	1.0140782311096608e-11
24.5625	1.6730391377839382e-11
24.59375	2.993061354317206e-11
24.625	5.012531709147616e-11
24.65625	7.643630173248539e-11
24.6875	1.0702244646054737e-10
24.71875	1.3988028790823392e-10
24.75	1.7348517067361513e-10
24.78125	2.0690647806187457e-10
24.8125	2.394428821883565e-10
24.84375	2.702106871588228e-10
24.875	2.980477809000348e-10
24.90625	3.21969617633755e-10
24.9375	3.4188143982483155e-10
24.96875	3.584358365671392e-10
25.0	3.7189545887272857e-10
25.03125	3.814893678733e-10
25.0625	3.8586120409966895e-10
25.09375	3.838866169392219e-10
25.125	3.756789324071974e-10
25.15625	3.6348787868512034e-10
25.1875	3.508331680723842e-10
25.21875	3.394195480233009e-10
25.25	3.271189152886933e-10
25.28125	3.0980565335347876e-10
25.3125	2.84358703250831e-10
25.34375	2.490929962295496e-10
25.375	2.0333928985039051e-10
25.40625	1.4978675244581297e-10
25.4375	9.709145293301802e-11
25.46875	5.658612814429809e-11
25.5	3.5244033386172546e-11
25.53125	3.443512835987761e-11
25.5625	5.5314981761700466e-11
25.59375	1.0172593323254375e-10
25.625	1.7702617149950584e-10
25.65625	2.804958765256771e-10
25.6875	4.072750192651853e-10
25.71875	5.503898448111499e-10
25.75	7.026431103618336e-10
25.78125	8.564635667340781e-10
25.8125	1.0034080233367604e-09
25.84375	1.1375437258820398e-09
25.875	1.2583140085453692e-09
25.90625	1.367028601428899e-09
25.9375	1.4631849065693814e-09
25.96875	1.5453551771571483e-09
26.0	1.6119887646937059e-09
26.03125	1.6603217689592498e-09
26.0625	1.6864967200547198e-09
26.09375	1.6874168728975292e-09
26.125	1.6629717602967276e-09
26.15625	1.6188804741190665e-09
26.1875	1.5670374997611702e-09
26.21875	1.5170946721099199e-09
26.25	1.465109478182569e-09
26.28125	1.3952259347860263e-09
26.3125	1.292511764283688e-09
26.34375	1.1481340322916367e-09
26.375	9.562629577075654e-10
26.40625	7.213104558090322e-10
26.4375	4.732262359752326e-10
26.46875	2.611945937314175e-10
26.5	1.201954924479054e-10
26.53125	4.907303383094863e-11
26.5625	2.3736781637473392e-11
26.59375	2.1455252505186984e-11
26.625	3.012535013113826e-11
26.65625	4.48768557037571e-11
26.6875	6.344967606874974e-11
26.71875	8.424826808406394e-11
26.75	1.0612687811883958e-10
26.78125	1.2846483599115999e-10
26.8125	1.5082156357149046e-10
26.84375	1.725369430660706e-10
26.875	1.927779186283729e-10
26.90625	2.108620500429481e-10
26.9375	2.2644712494024333e-10
26.96875	2.3946722382817143e-10
27.0	2.4993859759625536e-10
27.03125	2.576968916034872e-10
27.0625	2.6224403204544444e-10
27.09375	2.6303717537423665e-10
27.125	2.6004440267790585e-10
27.15625	2.54199827853796e-10
27.1875	2.4732690895312714e-10
27.21875	2.40753972313712e-10
27.25	2.3363283530031254e-10
27.28125	2.2341456462626752e-10
27.3125	2.0794398147838677e-10
27.34375	1.8618570574169269e-10
27.375	1.5771955963472806e-10
27.40625	1.2409369365418144e-10
27.4375	9.150928625967225e-11
27.46875	7.064137469425802e-11
27.5	7.436699173135608e-11
27.53125	1.1821799095201868e-10
27.5625	2.2059237769767037e-10
27.59375	3.962739580920527e-10
27.625	6.482646086602983e-10
27.65625	9.666250022632994e-10
27.6875	1.3332586146219683e-09
27.71875	1.728388543398296e-09
27.75	2.135699173066996e-09
27.78125	2.5430122452263504e-09
27.8125	2.939486654085499e-09
27.84375	3.3134635035736437e-09
27.875	3.653149338589401e-09
27.90625	3.949536253600172e-09
27.9375	4.198787095788248e-09
27.96875	4.400804165527461e-09
28.0	4.55419923994782e-09
28.03125	4.653092133821701e-09
28.0625	4.689147736769428e-09
