Mass	Ion Current
28.125	1.1109970721179252e-09
28.15625	1.0786634918602545e-09
28.1875	1.0439035191822654e-09
28.21875	1.0125444926956106e-09
28.25	9.784756338504508e-10
28.28125	9.288362856629817e-10
28.3125	8.55167325841677e-10
28.34375	7.545035707323677e-10
28.375	6.238393690516375e-10
28.40625	4.6545878262804763e-10
28.4375	2.9981012117374917e-10
28.46875	1.607296379324552e-10
28.5	7.055008660605822e-11
28.53125	2.5918090590382192e-11
28.5625	8.917378120643082e-12
28.59375	3.854649672369037e-12
28.625	2.795902615329582e-12
28.65625	2.9537717757821547e-12
28.6875	3.5362203616717824e-12
28.71875	4.3079602385365234e-12
28.75	5.165426680137086e-12
28.78125	6.042736623579348e-12
28.8125	6.91484196291281e-12
28.84375	7.781983391019764e-12
28.875	8.619241605167804e-12
28.90625	9.38834947283862e-12
28.9375	1.0076506469502977e-11
28.96875	1.0668893719867345e-11
29.0	1.1121254958612603e-11
29.03125	1.1392573516511018e-11
29.0625	1.1480318432011138e-11
29.09375	1.1416405147623987e-11
29.125	1.1238531806567753e-11
29.15625	1.0983182245627443e-11
29.1875	1.0713189016464675e-11
29.21875	1.0483607905398262e-11
29.25	1.0246367122823674e-11
29.28125	9.86833097876838e-12
29.3125	9.24455911127664e-12
29.34375	8.312011669231456e-12
29.375	7.017162458738957e-12
29.40625	5.411765219981435e-12
29.4375	3.753695704961091e-12
29.46875	2.4037325949133326e-12
29.5	1.6225037806349984e-12
29.53125	1.505664299836229e-12
29.5625	2.079015345296531e-12
29.59375	3.37904747585438e-12
29.625	5.417108601968312e-12
29.65625	8.111455951365087e-12
29.6875	1.1308482796013042e-11
29.71875	1.487642647957088e-11
29.75	1.8713015512150655e-11
29.78125	2.2651562917030965e-11
29.8125	2.647287944412824e-11
29.84375	3.002270307361776e-11
29.875	3.323722547188268e-11
29.90625	3.6085794075102484e-11
29.9375	3.8536802221544875e-11
29.96875	4.0560471648021235e-11
30.0	4.21542939443853e-11
30.03125	4.3317949921517496e-11
30.0625	4.396055047761749e-11
30.09375	4.391956243132711e-11
30.125	4.316460730513505e-11
30.15625	4.193292241216895e-11
30.1875	4.0577041726663765e-11
30.21875	3.9242227523050843e-11
30.25	3.7707875016890213e-11
30.28125	3.560229541732518e-11
30.3125	3.270276410782813e-11
30.34375	2.8887885139550207e-11
30.375	2.3982026434166137e-11
30.40625	1.8046919861292032e-11
30.4375	1.1849780705286417e-11
30.46875	6.636525530512305e-12
30.5	3.22643951486401e-12
30.53125	1.5090639241682746e-12
30.5625	8.433925758298544e-13
30.59375	6.652680793403642e-13
30.625	6.805954454527918e-13
30.65625	7.66102947139663e-13
30.6875	8.683671186629494e-13
30.71875	9.676329832883357e-13
30.75	1.0639331212911052e-12
30.78125	1.1693448943514428e-12
30.8125	1.3041189222268157e-12
30.84375	1.4786110703879363e-12
30.875	1.6685718562045593e-12
30.90625	1.8217714663204543e-12
30.9375	1.9040075505821763e-12
30.96875	1.9341392636790244e-12
31.0	1.9677915980703675e-12
31.03125	2.0448894313962462e-12
31.0625	2.144174594820303e-12
31.09375	2.201528022383048e-12
31.125	2.1844193121012268e-12
31.15625	2.1255813949239144e-12
31.1875	2.0786818447082744e-12
31.21875	2.0612103603795395e-12
31.25	2.0504223319228743e-12
31.28125	2.0239684494355314e-12
31.3125	1.9797551185224416e-12
31.34375	1.9184046712306113e-12
31.375	1.8360124618560514e-12
31.40625	1.7460418961362523e-12
31.4375	1.7104177232538098e-12
31.46875	1.892161774486034e-12
31.5	2.6648741806994947e-12
31.53125	4.7246390827426765e-12
31.5625	8.992437003363385e-12
31.59375	1.617849430812779e-11
31.625	2.6354746510137694e-11
31.65625	3.90123489069083e-11
31.6875	5.349834117374108e-11
31.71875	6.932813351179234e-11
31.75	8.615247404364368e-11
31.78125	1.03571540233105e-10
31.8125	1.209983779837387e-10
31.84375	1.3763296058399987e-10
31.875	1.5265158581634353e-10
31.90625	1.655849624082606e-10
31.9375	1.76481260161232e-10
31.96875	1.855336162481791e-10
32.0	1.9260047723346219e-10
32.03125	1.972802199379231e-10
32.0625	1.9925090743999618e-10
32.09375	1.983002928529487e-10
32.125	1.9450988042457595e-10
32.15625	1.8888124397875572e-10
32.1875	1.8311957505900978e-10
32.21875	1.778975439181707e-10
32.25	1.716957270803121e-10
32.28125	1.6211018638578878e-10
32.3125	1.4783375912319485e-10
32.34375	1.286021289459427e-10
32.375	1.0419638762915184e-10
32.40625	7.558735581891796e-11
32.4375	4.6997086777800234e-11
32.46875	2.429498442702016e-11
32.5	1.0461965495311976e-11
32.53125	4.023873682174051e-12
32.5625	1.6815225427346814e-12
32.59375	9.703775326677655e-13
32.625	7.587248971457905e-13
32.65625	6.756992426519559e-13
32.6875	6.304304409239514e-13
32.71875	6.047703028470852e-13
32.75	5.884475849302073e-13
32.78125	5.729400786268213e-13
32.8125	5.559980644290197e-13
32.84375	5.37977269069595e-13
32.875	5.213535224195265e-13
32.90625	5.159670976064012e-13
32.9375	5.322728477592797e-13
32.96875	5.658510769321334e-13
33.0	6.019165200987775e-13
33.03125	6.328594332610793e-13
33.0625	6.557930197145789e-13
33.09375	6.617656726423671e-13
33.125	6.468091578830382e-13
33.15625	6.259555590873433e-13
33.1875	6.167091034896266e-13
33.21875	6.157430251438334e-13
33.25	6.079266864217336e-13
33.28125	5.892693017567341e-13
33.3125	5.665766792360694e-13
33.34375	5.426148896522931e-13
33.375	5.158848066615096e-13
33.40625	4.888654043209983e-13
33.4375	4.651200214908502e-13
33.46875	4.4419898532002677e-13
33.5	4.2872327324534887e-13
33.53125	4.291407181868101e-13
33.5625	4.506303099768849e-13
33.59375	4.864238352386696e-13
33.625	5.296511926961012e-13
33.65625	5.766917434042729e-13
33.6875	6.245761828733987e-13
33.71875	6.779825724272104e-13
33.75	7.470004974828581e-13
33.78125	8.2882756647501e-13
33.8125	9.024941709755152e-13
33.84375	9.516794904212977e-13
33.875	9.825773007732241e-13
33.90625	1.0121973788648764e-12
33.9375	1.0511873489715828e-12
33.96875	1.0959165432783413e-12
34.0	1.1310196485966872e-12
34.03125	1.1442482161436174e-12
34.0625	1.1366264917114788e-12
34.09375	1.1215626951471824e-12
34.125	1.1150052235675556e-12
34.15625	1.1172006245466215e-12
34.1875	1.1159760181927991e-12
34.21875	1.1121617949499951e-12
34.25	1.1136292625904542e-12
34.28125	1.1065395561643543e-12
34.3125	1.0648222754927605e-12
34.34375	9.813194094127065e-13
34.375	8.700700750152723e-13
34.40625	7.526833973800495e-13
34.4375	6.507154298902862e-13
34.46875	5.765813174130052e-13
34.5	5.285134851464035e-13
34.53125	5.002860647453089e-13
34.5625	4.892883515884849e-13
34.59375	4.89280979013712e-13
34.625	4.890871236652716e-13
34.65625	4.860923404244322e-13
34.6875	4.877365872291151e-13
34.71875	4.985182188929627e-13
34.75	5.159213442747224e-13
34.78125	5.353967594788622e-13
34.8125	5.516882523731725e-13
34.84375	5.606865340936074e-13
34.875	5.651436350145866e-13
34.90625	5.706451478883212e-13
34.9375	5.769769969958538e-13
34.96875	5.843391092177908e-13
35.0	6.027638240965749e-13
35.03125	6.449661226100301e-13
35.0625	7.101971463176204e-13
35.09375	7.823358389065505e-13
35.125	8.453780210582185e-13
35.15625	8.917753146174545e-13
35.1875	9.203672979990474e-13
35.21875	9.454236438860564e-13
35.25	9.994854336531356e-13
35.28125	1.1015715249695912e-12
35.3125	1.2378877220151074e-12
35.34375	1.3960009363767067e-12
35.375	1.5933561978501154e-12
35.40625	1.874905612708755e-12
35.4375	2.36335148499911e-12
35.46875	3.439990046288921e-12
35.5	6.002246876607442e-12
35.53125	1.1466674831872581e-11
35.5625	2.117056703554443e-11
35.59375	3.561975020494046e-11
35.625	5.452337886735492e-11
35.65625	7.743125585157884e-11
35.6875	1.0392382787660637e-10
35.71875	1.3328600723117034e-10
35.75	1.6441763228680628e-10
35.78125	1.9615831181596377e-10
35.8125	2.274938154522843e-10
35.84375	2.574040425251667e-10
35.875	2.8479027469607843e-10
35.90625	3.0876709522509316e-10
35.9375	3.289294392416764e-10
35.96875	3.451404995136187e-10
36.0	3.5716457569279214e-10
36.03125	3.646704049842242e-10
36.0625	3.6727162977534533e-10
36.09375	3.6457756258378993e-10
36.125	3.5712180435076846e-10
36.15625	3.4729955022960723e-10
36.1875	3.3773625562893983e-10
36.21875	3.280058447074907e-10
36.25	3.143826310392228e-10
36.28125	2.9327401618317595e-10
36.3125	2.632844220418207e-10
36.34375	2.2378458808258728e-10
36.375	1.7458615109156028e-10
36.40625	1.1972466074094967e-10
36.4375	6.925703760485291e-11
36.46875	3.3034758956107524e-11
36.5	1.3182641610265389e-11
36.53125	4.801022426836887e-12
36.5625	1.955083230725796e-12
36.59375	1.1084444993814113e-12
36.625	8.560601771727405e-13
36.65625	7.60079770390637e-13
36.6875	7.067957330519903e-13
36.71875	6.854276261153425e-13
36.75	6.982615440714879e-13
36.78125	7.235499092234088e-13
36.8125	7.338030465382783e-13
36.84375	7.27854083427959e-13
36.875	7.259065310655233e-13
36.90625	7.412846920497318e-13
36.9375	7.69496879410303e-13
36.96875	7.990538027254079e-13
37.0	8.224350020458182e-13
37.03125	8.379368704979073e-13
37.0625	8.489362641680986e-13
37.09375	8.581513321129219e-13
37.125	8.638591144499719e-13
37.15625	8.694633554795494e-13
37.1875	8.854416223662287e-13
37.21875	9.147619727672973e-13
37.25	9.484697098896544e-13
37.28125	9.83668224999179e-13
37.3125	1.0364162869938576e-12
37.34375	1.1210144141085565e-12
37.375	1.2248076901658078e-12
37.40625	1.3325399811359162e-12
37.4375	1.474740468632163e-12
37.46875	1.7418566589100237e-12
37.5	2.2918969239810183e-12
37.53125	3.3603564809220332e-12
37.5625	5.172019930388405e-12
37.59375	7.793939105216197e-12
37.625	1.115577248633759e-11
37.65625	1.5197813493794676e-11
37.6875	1.9885289595511502e-11
37.71875	2.5112457252562947e-11
37.75	3.0691407748584254e-11
37.78125	3.64304385269687e-11
37.8125	4.214473908747962e-11
37.84375	4.759237795526339e-11
37.875	5.253796009352385e-11
37.90625	5.688981924434344e-11
37.9375	6.063542723477866e-11
37.96875	6.36723104796566e-11
38.0	6.584214423677182e-11
38.03125	6.710595967795996e-11
38.0625	6.754605208492137e-11
38.09375	6.72108202426358e-11
38.125	6.618773584765592e-11
38.15625	6.48415765525101e-11
38.1875	6.357443044224809e-11
38.21875	6.222507925590648e-11
38.25	6.010126424316198e-11
38.28125	5.665784855168887e-11
38.3125	5.17753791229314e-11
38.34375	4.541704859417628e-11
38.375	3.759255753910118e-11
38.40625	2.9033280987689203e-11
38.4375	2.144540101056691e-11
38.46875	1.6400054925203023e-11
38.5	1.4105715727408263e-11
38.53125	1.3659671484200775e-11
38.5625	1.4143629843699213e-11
38.59375	1.5121584540089827e-11
38.625	1.644323392724356e-11
38.65625	1.801511197163652e-11
38.6875	1.978001790137185e-11
38.71875	2.1723184015498553e-11
38.75	2.383858041521414e-11
38.78125	2.6153027660180683e-11
38.8125	2.875675739200112e-11
38.84375	3.174615084700072e-11
38.875	3.5148897681303026e-11
38.90625	3.8954513226219234e-11
38.9375	4.32157504226538e-11
38.96875	4.7997973651181525e-11
39.0	5.322294688303586e-11
39.03125	5.883003112439056e-11
39.0625	6.512544670211895e-11
39.09375	7.264625706548955e-11
39.125	8.168179327361358e-11
39.15625	9.22511789180902e-11
39.1875	1.0455639132267436e-10
39.21875	1.1921046094709453e-10
39.25	1.3702569634510553e-10
39.28125	1.5896520211278187e-10
39.3125	1.8665194390088402e-10
39.34375	2.230238493883263e-10
39.375	2.7302063387857345e-10
39.40625	3.4610453392147633e-10
39.4375	4.669650777167078e-10
39.46875	7.078838626384254e-10
39.5	1.2485574796272658e-09
39.53125	2.410791344331642e-09
39.5625	4.554608690199302e-09
39.59375	7.854453976108289e-09
39.625	1.2223781986619997e-08
39.65625	1.7502133076163773e-08
39.6875	2.3601504750558888e-08
39.71875	3.043249563461359e-08
39.75	3.781585888873451e-08
39.78125	4.550607002329343e-08
39.8125	5.3245447162453274e-08
39.84375	6.079381620338609e-08
39.875	6.793640494606734e-08
39.90625	7.447602712318258e-08
39.9375	8.023059194783855e-08
39.96875	8.50515462502699e-08
40.0	8.883767321776759e-08
40.03125	9.1522615264239e-08
40.0625	9.30495289708233e-08
40.09375	9.334631556612294e-08
40.125	9.237594156275009e-08
40.15625	9.03284558262385e-08
40.1875	8.764926207049939e-08
40.21875	8.454863120732625e-08
40.25	8.05445878881983e-08
40.28125	7.485026287668006e-08
40.3125	6.704600252760429e-08
40.34375	5.700822924836757e-08
40.375	4.470383530019717e-08
40.40625	3.094961797955875e-08
40.4375	1.8062859652445695e-08
40.46875	8.590727240687102e-09
40.5	3.3003588750801782e-09
40.53125	1.0591967303241745e-09
40.5625	3.1585276061285583e-10
40.59375	1.0513584447480184e-10
40.625	4.454015628541086e-11
40.65625	2.3174394694902567e-11
40.6875	1.3561180824128716e-11
40.71875	8.492099384804774e-12
40.75	5.5927163941649205e-12
40.78125	3.862167096552183e-12
40.8125	2.799806827352702e-12
40.84375	2.1410616335426624e-12
40.875	1.7418841976452049e-12
40.90625	1.5032864276315339e-12
40.9375	1.345284669253266e-12
40.96875	1.2228246843923318e-12
41.0	1.1267805265224862e-12
41.03125	1.0594667504415511e-12
41.0625	1.0216723300704444e-12
41.09375	1.0093916804829184e-12
41.125	1.0075090718306146e-12
41.15625	9.934544506484677e-13
41.1875	9.515215221647666e-13
41.21875	8.872368443234302e-13
41.25	8.254343389357821e-13
41.28125	7.825207495870679e-13
41.3125	7.470918957259987e-13
41.34375	7.00243086172031e-13
41.375	6.400910617515576e-13
41.40625	5.750959604367001e-13
41.4375	5.133888648402307e-13
41.46875	4.642095085063969e-13
41.5	4.32562080772414e-13
41.53125	4.1473394813903997e-13
41.5625	4.068003529519859e-13
41.59375	4.080805517722025e-13
41.625	4.1294940557323745e-13
41.65625	4.126348514179451e-13
41.6875	4.106304055465082e-13
41.71875	4.220374863386084e-13
41.75	4.511354397690459e-13
41.78125	4.818319679876504e-13
41.8125	4.97807144898138e-13
41.84375	5.027715982257319e-13
41.875	5.105176806470546e-13
41.90625	5.249977427616848e-13
41.9375	5.407712580680901e-13
41.96875	5.531322470365974e-13
42.0	5.615715683270073e-13
42.03125	5.693821607775928e-13
42.0625	5.800308150449851e-13
42.09375	5.897874419749649e-13
42.125	5.915469936806916e-13
42.15625	5.885051560655663e-13
42.1875	5.901702195519609e-13
42.21875	5.969864359800514e-13
42.25	6.007309450231646e-13
42.28125	5.953285824381038e-13
42.3125	5.78387327181823e-13
42.34375	5.468887604061223e-13
42.375	5.027448184320715e-13
42.40625	4.555864149477507e-13
42.4375	4.123512512346772e-13
42.46875	3.7734838040717755e-13
42.5	3.58436912963056e-13
42.53125	3.552626400525616e-13
42.5625	3.529181341697246e-13
42.59375	3.441606266467445e-13
42.625	3.449734530154569e-13
42.65625	3.737808402636683e-13
42.6875	4.2772789433584424e-13
42.71875	4.923142514316747e-13
42.75	5.60258220025367e-13
42.78125	6.268879187455723e-13
42.8125	6.824480759150264e-13
42.84375	7.266542510937779e-13
42.875	7.775946228062713e-13
42.90625	8.474183269165103e-13
42.9375	9.197116809453454e-13
42.96875	9.656105125557812e-13
43.0	9.757465018259137e-13
43.03125	9.652371133275772e-13
43.0625	9.514443269700856e-13
43.09375	9.416242742130154e-13
43.125	9.366713134284499e-13
43.15625	9.304591602407597e-13
43.1875	9.15389942665601e-13
43.21875	8.966572601597222e-13
43.25	8.840331353239528e-13
43.28125	8.704492747250991e-13
43.3125	8.420897984993958e-13
43.34375	8.010557278267938e-13
43.375	7.570246512988987e-13
43.40625	7.105552040850838e-13
43.4375	6.563568048442714e-13
43.46875	5.968196856859231e-13
43.5	5.569628417322059e-13
43.53125	5.954825933567054e-13
43.5625	7.938892056767732e-13
43.59375	1.210229616174785e-12
43.625	1.8391661891353772e-12
43.65625	2.645931867703566e-12
43.6875	3.6363427460134323e-12
43.71875	4.844796005348817e-12
43.75	6.24881006314193e-12
43.78125	7.761465949107649e-12
43.8125	9.337718966107023e-12
43.84375	1.1006164729598922e-11
43.875	1.273479065255767e-11
43.90625	1.4363318694143867e-11
43.9375	1.5735725222842945e-11
43.96875	1.6816293149646278e-11
44.0	1.7649924924367788e-11
44.03125	1.8271335833208724e-11
44.0625	1.867408137845583e-11
44.09375	1.8829571582501536e-11
44.125	1.8713511643064784e-11
44.15625	1.836383475839476e-11
44.1875	1.7890973424972145e-11
44.21875	1.7361660720194294e-11
44.25	1.672910768246716e-11
44.28125	1.5884651233255553e-11
44.3125	1.47155621021966e-11
44.34375	1.3160285361468738e-11
44.375	1.1223478743604964e-11
44.40625	8.926752566307261e-12
44.4375	6.392639455982119e-12
44.46875	3.998655139642038e-12
44.5	2.2039876434315486e-12
44.53125	1.1725364602865884e-12
44.5625	7.179053358730147e-13
44.59375	5.639615293859257e-13
44.625	5.314158401520386e-13
44.65625	5.377080074600582e-13
44.6875	5.47602273855835e-13
44.71875	5.547265663312373e-13
44.75	5.713962831534192e-13
44.78125	6.076687005147907e-13
44.8125	6.605051249865268e-13
44.84375	7.209333499104409e-13
44.875	7.771216938186332e-13
44.90625	8.166258468056409e-13
44.9375	8.408908335269527e-13
44.96875	8.644617140174393e-13
45.0	8.937363652969377e-13
45.03125	9.209916900301818e-13
45.0625	9.35940235903543e-13
45.09375	9.328413692541448e-13
45.125	9.125478150906474e-13
45.15625	8.853448573223344e-13
45.1875	8.676761024083157e-13
45.21875	8.687625814053634e-13
45.25	8.801085402999898e-13
45.28125	8.820137003574813e-13
45.3125	8.618155017750539e-13
45.34375	8.238773161958757e-13
45.375	7.79679109903092e-13
45.40625	7.316587656916451e-13
45.4375	6.718165520419594e-13
45.46875	5.949757288410684e-13
45.5	5.128222065747812e-13
45.53125	4.498404144841206e-13
45.5625	4.172771882800935e-13
45.59375	4.0212960999291836e-13
45.625	3.892236468024113e-13
45.65625	3.7747851177293013e-13
45.6875	3.7050218578901783e-13
45.71875	3.694947451303443e-13
45.75	3.778998056321037e-13
45.78125	3.990513160797432e-13
45.8125	4.3043425269374824e-13
45.84375	4.685543945025239e-13
45.875	5.107762086550838e-13
45.90625	5.4904350380372e-13
45.9375	5.754449651160232e-13
45.96875	5.917293564861037e-13
46.0	6.030604076008583e-13
46.03125	6.080413950115826e-13
46.0625	6.020361075984026e-13
46.09375	5.874055040121229e-13
46.125	5.715269837253123e-13
46.15625	5.576754878201806e-13
46.1875	5.461039606635687e-13
46.21875	5.361112487105302e-13
46.25	5.236770760953802e-13
46.28125	5.067327850730163e-13
46.3125	4.91744015299056e-13
46.34375	4.851090232640964e-13
46.375	4.825762727790617e-13
46.40625	4.785982265879951e-13
46.4375	4.747758176187888e-13
46.46875	4.683507813345311e-13
46.5	4.4898386766280274e-13
46.53125	4.1702999018476683e-13
46.5625	3.9095135006932125e-13
46.59375	3.849891596924976e-13
46.625	3.8883813161492975e-13
46.65625	3.818839775654448e-13
46.6875	3.610123810136867e-13
46.71875	3.4336029570807003e-13
46.75	3.4388870874188515e-13
46.78125	3.570520886331946e-13
46.8125	3.629602857418285e-13
46.84375	3.4945283429108076e-13
46.875	3.266667806482021e-13
46.90625	3.181711892650402e-13
46.9375	3.3325309200561704e-13
46.96875	3.53965419258237e-13
47.0	3.59535833180033e-13
47.03125	3.5153368931062356e-13
47.0625	3.4286993817050915e-13
47.09375	3.385628095150389e-13
47.125	3.385745460035561e-13
47.15625	3.4370802644984044e-13
47.1875	3.5087468412513256e-13
47.21875	3.5379652766481806e-13
47.25	3.4986081956858706e-13
47.28125	3.396708099252105e-13
47.3125	3.2481677937623576e-13
47.34375	3.112241909498936e-13
47.375	3.0687605234724913e-13
47.40625	3.1209670264820133e-13
47.4375	3.181477433930602e-13
47.46875	3.189162258929179e-13
47.5	3.19905045379279e-13
47.53125	3.2859118529425524e-13
47.5625	3.3973464232811557e-13
47.59375	3.42830933997354e-13
47.625	3.391085968886681e-13
47.65625	3.3754455393969485e-13
47.6875	3.414111441474299e-13
47.71875	3.5034095850067226e-13
47.75	3.6694592134810244e-13
47.78125	3.8808962554010007e-13
47.8125	3.982897995788437e-13
47.84375	3.870627234524304e-13
47.875	3.641021132597816e-13
47.90625	3.4518395086724496e-13
47.9375	3.351045569505162e-13
47.96875	3.31737350263428e-13
48.0	3.3175467039313344e-13
48.03125	3.297197584406497e-13
48.0625	3.251162902263849e-13
48.09375	3.2752489956267006e-13
48.125	3.4318687757058097e-13
48.15625	3.6256476878930577e-13
48.1875	3.7347810391205605e-13
48.21875	3.7655555756854753e-13
48.25	3.762511678086222e-13
48.28125	3.702367730971934e-13
48.3125	3.5587209719877e-13
48.34375	3.3648496315652476e-13
48.375	3.171388119563995e-13
48.40625	3.026914927473784e-13
48.4375	2.9966597237494896e-13
48.46875	3.095061912924274e-13
48.5	3.262097081173365e-13
48.53125	3.4630390460636817e-13
48.5625	3.667734789925686e-13
48.59375	3.7748910984916617e-13
48.625	3.7388031581299386e-13
48.65625	3.6858461161665135e-13
48.6875	3.7424604431082753e-13
48.71875	3.836017332774222e-13
48.75	3.814677252463733e-13
48.78125	3.664088075918531e-13
48.8125	3.481241716337541e-13
48.84375	3.3462449933359395e-13
48.875	3.2856302314282493e-13
48.90625	3.273925997925725e-13
48.9375	3.2459652370489533e-13
48.96875	3.16782217861869e-13
49.0	3.112904357026325e-13
49.03125	3.187715391129997e-13
49.0625	3.364206970727507e-13
49.09375	3.510254966473253e-13
49.125	3.581997437378248e-13
49.15625	3.619283421140568e-13
49.1875	3.613194541739889e-13
49.21875	3.565291237152962e-13
49.25	3.5688712727265093e-13
49.28125	3.6710646458479324e-13
49.3125	3.757826298397826e-13
49.34375	3.684614191448027e-13
49.375	3.456844999052272e-13
49.40625	3.204914361242678e-13
49.4375	3.04252093354454e-13
49.46875	2.992975604767384e-13
49.5	2.980599436968462e-13
49.53125	2.905210523106855e-13
49.5625	2.774016368174703e-13
49.59375	2.7165579898416614e-13
49.625	2.829138832927125e-13
49.65625	3.0427917130371185e-13
49.6875	3.234253414131222e-13
49.71875	3.401030000162175e-13
49.75	3.5764441538507774e-13
49.78125	3.684812871496135e-13
49.8125	3.65698817799201e-13
49.84375	3.5742269604080446e-13
49.875	3.538870856512749e-13
49.90625	3.5241595882848364e-13
49.9375	3.471862283343369e-13
49.96875	3.390998690611796e-13
50.0	3.30227951103948e-13
50.03125	3.2287944561927573e-13
50.0625	3.2116469856832697e-13
50.09375	3.2245603756586583e-13
50.125	3.1651460966064526e-13
50.15625	3.026718957931107e-13
50.1875	2.9683381945998233e-13
50.21875	3.099972535614004e-13
50.25	3.311447524610017e-13
50.28125	3.441985195126729e-13
50.3125	3.476752848292908e-13
50.34375	3.472695763763467e-13
50.375	3.4506623361636735e-13
50.40625	3.4120777492492593e-13
50.4375	3.3523926907044754e-13
50.46875	3.2707869615858365e-13
50.5	3.2123186489291244e-13
50.53125	3.242208747571834e-13
50.5625	3.3537414382070474e-13
50.59375	3.466768972587575e-13
50.625	3.5204307459631157e-13
50.65625	3.5059574601120636e-13
50.6875	3.4356870647067606e-13
50.71875	3.3484673367389917e-13
50.75	3.3205792174077764e-13
50.78125	3.396617297320159e-13
50.8125	3.5042666468240724e-13
50.84375	3.5184076247092577e-13
50.875	3.424593508077889e-13
50.90625	3.3202577514636344e-13
50.9375	3.278805449802996e-13
50.96875	3.300435283144082e-13
