Mass	Ion Current
13.78125	8.084362346227891e-11
13.8125	9.125531580389534e-11
13.84375	1.0098227809507421e-10
13.875	1.098884733208294e-10
13.90625	1.1778177044785565e-10
13.9375	1.2449351272092457e-10
13.96875	1.2995363118939451e-10
14.0	1.341513150565632e-10
14.03125	1.3698416012619674e-10
14.0625	1.3815130983640955e-10
14.09375	1.3732408266076135e-10
14.125	1.3456732950167805e-10
14.15625	1.3060098835726563e-10
14.1875	1.2641658553302904e-10
14.21875	1.2230969015369908e-10
14.25	1.1737030791714176e-10
14.28125	1.1015251905055479e-10
14.3125	9.95650784041402e-11
14.34375	8.49724249296635e-11
14.375	6.64315408238636e-11
14.40625	4.583803475677328e-11
14.4375	2.70740912328149e-11
14.46875	1.366531800911508e-11
14.5	6.383589403607948e-12
14.53125	3.640790793846271e-12
14.5625	3.586767384836098e-12
14.59375	5.288912537093626e-12
14.625	8.4955202594994e-12
14.65625	1.3010047032746552e-11
14.6875	1.8382536812189265e-11
14.71875	2.4016691413386582e-11
14.75	2.949099298099611e-11
14.78125	3.472056669950874e-11
14.8125	3.9774968041417225e-11
14.84375	4.459704133763509e-11
14.875	4.900307590260944e-11
14.90625	5.29449054043063e-11
14.9375	5.656922846819512e-11
14.96875	5.994135743314644e-11
15.0	6.287773079982628e-11
15.03125	6.507927530208235e-11
15.0625	6.628353421689326e-11
15.09375	6.631387106104114e-11
15.125	6.51585660427223e-11
15.15625	6.310675593201864e-11
15.1875	6.074320213489415e-11
15.21875	5.85695797417074e-11
15.25	5.649916992589432e-11
15.28125	5.3895287538408e-11
15.3125	5.011252177111736e-11
15.34375	4.4714027619408014e-11
15.375	3.73669706288382e-11
15.40625	2.8250962333387086e-11
15.4375	1.869402375953566e-11
15.46875	1.074043284865489e-11
15.5	5.758625781088211e-12
15.53125	3.758403310794023e-12
15.5625	4.02607287786072e-12
15.59375	5.934852002204005e-12
15.625	9.069084025425944e-12
15.65625	1.3020057254564676e-11
15.6875	1.7390170900521973e-11
15.71875	2.194718885795144e-11
15.75	2.6606434069820217e-11
15.78125	3.124507944041177e-11
15.8125	3.5648105994878776e-11
15.84375	3.961694167164964e-11
15.875	4.305061515608166e-11
15.90625	4.6004616782724383e-11
15.9375	4.865416056154537e-11
15.96875	5.1069749124055264e-11
16.0	5.3082004070059696e-11
16.03125	5.441618683432736e-11
16.0625	5.4886789557784255e-11
16.09375	5.445340706122792e-11
16.125	5.321871762720143e-11
16.15625	5.148418844025393e-11
16.1875	4.966863725863746e-11
16.21875	4.7947042169926846e-11
16.25	4.599779585001684e-11
16.28125	4.3243218034172415e-11
16.3125	3.925256994441462e-11
16.34375	3.382283342290293e-11
16.375	2.7005122096857015e-11
16.40625	1.9438037984764733e-11
16.4375	1.2444062273686551e-11
16.46875	7.37617085466713e-12
16.5	4.917951462735104e-12
16.53125	5.21579567730468e-12
16.5625	8.4675712622162e-12
16.59375	1.501063683073678e-11
16.625	2.4845027077335935e-11
16.65625	3.7325663393428243e-11
16.6875	5.139910372320422e-11
16.71875	6.60513102546112e-11
16.75	8.055065642276205e-11
16.78125	9.446596976880883e-11
16.8125	1.0762163382693757e-10
16.84375	1.20006546366902e-10
16.875	1.315829945003344e-10
16.90625	1.421491396813579e-10
16.9375	1.5143068743395105e-10
16.96875	1.5924860041760525e-10
17.0	1.6549621395522962e-10
17.03125	1.698938489891333e-10
17.0625	1.7176543520847076e-10
17.09375	1.7031027976788238e-10
17.125	1.6558589222004372e-10
17.15625	1.5913668993672303e-10
17.1875	1.5289010335539643e-10
17.21875	1.4719089835857346e-10
17.25	1.4049422736306383e-10
17.28125	1.3103872154029972e-10
17.3125	1.1793399590231957e-10
17.34375	1.0060172139780832e-10
17.375	7.890591652293111e-11
17.40625	5.497409819033017e-11
17.4375	3.3570431157148306e-11
17.46875	1.9233893991388307e-11
17.5	1.3816064611815726e-11
17.53125	1.7731746626559186e-11
17.5625	3.2466484362059234e-11
17.59375	6.042968903052781e-11
17.625	1.024980031405498e-10
17.65625	1.5645386375329196e-10
17.6875	2.1797813554158552e-10
17.71875	2.8287516773417565e-10
17.75	3.4828720463231377e-10
17.78125	4.124180719156101e-10
17.8125	4.73898198460887e-10
17.84375	5.315110018777602e-10
17.875	5.841661598893211e-10
17.90625	6.309846534158225e-10
17.9375	6.715268896506643e-10
17.96875	7.058322260000693e-10
18.0	7.337263574491715e-10
18.03125	7.536785084916175e-10
18.0625	7.625473585903819e-10
18.09375	7.573561777718396e-10
18.125	7.384832745316317e-10
18.15625	7.114607791791627e-10
18.1875	6.839167010497249e-10
18.21875	6.586688972021193e-10
18.25	6.305528876815458e-10
18.28125	5.913486367248311e-10
18.3125	5.35724131722759e-10
18.34375	4.609404524735794e-10
18.375	3.661431435819651e-10
18.40625	2.582492553138138e-10
18.4375	1.5564620425845277e-10
18.46875	7.829323300789781e-11
18.5	3.32672708824866e-11
18.53125	1.3266896262131844e-11
18.5625	6.739192971033647e-12
18.59375	5.78219893840326e-12
18.625	6.93143806240748e-12
18.65625	9.017250487963757e-12
18.6875	1.1589217432939058e-11
18.71875	1.437032871171029e-11
18.75	1.7188693177128123e-11
18.78125	1.9977686172012454e-11
18.8125	2.2715456252098143e-11
18.84375	2.5387426536016555e-11
18.875	2.802362508713685e-11
18.90625	3.065622408704449e-11
18.9375	3.318999935997269e-11
18.96875	3.542559648406218e-11
19.0	3.723445163306138e-11
19.03125	3.867194411921737e-11
19.0625	3.993088845688497e-11
19.09375	4.116697260858615e-11
19.125	4.2445529729873144e-11
19.15625	4.3912384145583516e-11
19.1875	4.581572621287222e-11
19.21875	4.828946617574381e-11
19.25	5.1305806825219236e-11
19.28125	5.4857542119979286e-11
19.3125	5.906446165493406e-11
19.34375	6.417713582784756e-11
19.375	7.081185637858312e-11
19.40625	8.100269760502599e-11
19.4375	1.0177651083020933e-10
19.46875	1.5485912552293257e-10
19.5	2.9297886339207935e-10
19.53125	6.082578329902333e-10
19.5625	1.2081157185761526e-09
19.59375	2.1627994950534912e-09
19.625	3.472986342956119e-09
19.65625	5.093406585388038e-09
19.6875	6.977212141379141e-09
19.71875	9.065023398591165e-09
19.75	1.1229745133789493e-08
19.78125	1.3299701784319495e-08
19.8125	1.5163017508257326e-08
19.84375	1.6801585900338978e-08
19.875	1.82343899979287e-08
19.90625	1.9476484425240415e-08
19.9375	2.0537241240958792e-08
19.96875	2.1415186068907133e-08
20.0	2.207742966220394e-08
20.03125	2.2452647741033616e-08
20.0625	2.246143004924761e-08
20.09375	2.207760729788788e-08
20.125	2.1394715332689884e-08
20.15625	2.0618662333049542e-08
20.1875	1.9905861847746564e-08
20.21875	1.917824299368931e-08
20.25	1.817518757718517e-08
20.28125	1.668192517456646e-08
20.3125	1.4606266418581981e-08
20.34375	1.1906625907442958e-08
20.375	8.692277120303515e-09
20.40625	5.433084648842623e-09
20.4375	2.801527454465713e-09
20.46875	1.1699005098009252e-09
20.5	3.9997077871944953e-10
20.53125	1.1907573538305627e-10
20.5625	3.5664849545868904e-11
20.59375	1.3015003137717418e-11
20.625	6.189127769312686e-12
20.65625	3.539352188067224e-12
20.6875	2.2569470164296446e-12
20.71875	1.56100273766141e-12
20.75	1.1734472985316935e-12
20.78125	9.63759996287783e-13
20.8125	8.499471742737241e-13
20.84375	7.844055808538253e-13
20.875	7.471507679039646e-13
20.90625	7.23250344163151e-13
20.9375	6.955489786561464e-13
20.96875	6.574443680434916e-13
21.0	6.177484739022798e-13
21.03125	5.882100904443244e-13
21.0625	5.731724773624935e-13
21.09375	5.719509609848628e-13
21.125	5.824264681653091e-13
21.15625	6.023743786762181e-13
21.1875	6.297489656484356e-13
21.21875	6.580720668912521e-13
21.25	6.769567545417132e-13
21.28125	6.824188566664779e-13
21.3125	6.773074939445123e-13
